CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.662  |  7.544  |  0.662  |  0.662  
  0.724  |  7.551  |  0.724  |  0.724  
  0.739  |  7.559  |  0.739  |  0.739  
  0.647  |  7.565  |  0.647  |  0.647  
  0.724  |  7.572  |  0.724  |  0.724  
  0.677  |  7.579  |  0.685  |  0.670  
  0.724  |  7.586  |  0.724  |  0.724  
  0.662  |  7.593  |  0.654  |  0.670  
  0.708  |  7.600  |  0.700  |  0.716  
  0.693  |  7.607  |  0.693  |  0.693  
  0.739  |  7.614  |  0.731  |  0.747  
  0.631  |  7.621  |  0.639  |  0.623  
  0.724  |  7.628  |  0.724  |  0.724  
  0.693  |  7.635  |  0.693  |  0.693  
  0.739  |  7.642  |  0.739  |  0.739  
  0.677  |  7.649  |  0.677  |  0.677  
  0.770  |  7.657  |  0.770  |  0.770  
  0.647  |  7.663  |  0.647  |  0.647  
  0.754  |  7.671  |  0.754  |  0.754  
  0.647  |  7.677  |  0.647  |  0.647  
  0.693  |  7.684  |  0.693  |  0.693  
  0.724  |  7.691  |  0.716  |  0.731  
  0.739  |  7.699  |  0.747  |  0.731  
  0.647  |  7.705  |  0.647  |  0.647  
  0.662  |  7.719  |  0.662  |  0.662  
  0.662  |  7.719  |  0.662  |  0.662  
  0.662  |  7.733  |  0.670  |  0.654  
  0.693  |  7.740  |  0.700  |  0.685  
  0.708  |  7.747  |  0.708  |  0.708  
  0.677  |  7.754  |  0.685  |  0.670  
  0.693  |  7.761  |  0.693  |  0.693  
  0.739  |  7.768  |  0.739  |  0.739  
  0.708  |  7.775  |  0.708  |  0.708  
  0.708  |  7.782  |  0.708  |  0.708  
  0.677  |  7.789  |  0.677  |  0.677  
  0.739  |  7.796  |  0.739  |  0.739  
  0.708  |  7.803  |  0.708  |  0.708  
  0.662  |  7.810  |  0.662  |  0.662  
  0.693  |  7.817  |  0.693  |  0.693  
  0.708  |  7.824  |  0.708  |  0.708  
  0.677  |  7.831  |  0.670  |  0.685  
  0.693  |  7.838  |  0.693  |  0.693  
  0.708  |  7.845  |  0.708  |  0.708  
  0.693  |  7.852  |  0.693  |  0.693  
  0.708  |  7.859  |  0.708  |  0.708  
  0.724  |  7.866  |  0.716  |  0.731  
  0.677  |  7.873  |  0.677  |  0.677  
  0.724  |  7.880  |  0.724  |  0.724  
  0.693  |  7.887  |  0.700  |  0.685  
  0.662  |  7.893  |  0.670  |  0.654  
  0.724  |  7.901  |  0.724  |  0.724  
  0.724  |  7.908  |  0.724  |  0.724  
  0.677  |  7.915  |  0.685  |  0.670  
  0.724  |  7.922  |  0.724  |  0.724  
  0.739  |  7.929  |  0.739  |  0.739  
  0.647  |  7.936  |  0.647  |  0.647  
  0.647  |  7.942  |  0.647  |  0.647  
  0.724  |  7.949  |  0.724  |  0.724  
  0.708  |  7.956  |  0.708  |  0.708  
  0.708  |  7.963  |  0.700  |  0.716  

received SIGINT Ctrl-C
