CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.647  |  6.540  |  0.647  |  0.647  
  0.708  |  6.547  |  0.708  |  0.708  
  0.677  |  6.554  |  0.677  |  0.677  
  0.677  |  6.561  |  0.677  |  0.677  
  0.662  |  6.567  |  0.662  |  0.662  
  0.724  |  6.575  |  0.724  |  0.724  
  0.662  |  6.581  |  0.670  |  0.654  
  0.631  |  6.587  |  0.639  |  0.623  
  0.708  |  6.595  |  0.700  |  0.716  
  0.662  |  6.601  |  0.662  |  0.662  
  0.724  |  6.608  |  0.724  |  0.724  
  0.662  |  6.615  |  0.662  |  0.662  
  0.677  |  6.622  |  0.670  |  0.685  
  0.647  |  6.628  |  0.647  |  0.647  
  0.708  |  6.635  |  0.716  |  0.700  
  0.631  |  6.642  |  0.631  |  0.631  
  0.708  |  6.649  |  0.700  |  0.716  
  0.662  |  6.655  |  0.662  |  0.662  
  0.739  |  6.663  |  0.731  |  0.747  
  0.677  |  6.669  |  0.677  |  0.677  
  0.600  |  6.675  |  0.608  |  0.593  
  0.677  |  6.682  |  0.685  |  0.670  
  0.693  |  6.689  |  0.693  |  0.693  
  0.677  |  6.696  |  0.677  |  0.677  
  0.708  |  6.703  |  0.700  |  0.716  
  0.677  |  6.710  |  0.685  |  0.670  
  0.600  |  6.723  |  0.608  |  0.593  
  0.600  |  6.723  |  0.608  |  0.593  
  0.662  |  6.736  |  0.654  |  0.670  
  0.724  |  6.744  |  0.724  |  0.724  
  0.647  |  6.750  |  0.654  |  0.639  
  0.724  |  6.757  |  0.724  |  0.724  
  0.662  |  6.764  |  0.662  |  0.662  
  0.708  |  6.771  |  0.700  |  0.716  
  0.631  |  6.777  |  0.631  |  0.631  
  0.724  |  6.784  |  0.724  |  0.724  
  0.693  |  6.791  |  0.700  |  0.685  
  0.662  |  6.798  |  0.662  |  0.662  
  0.677  |  6.805  |  0.677  |  0.677  
  0.662  |  6.811  |  0.654  |  0.670  
  0.693  |  6.818  |  0.693  |  0.693  
  0.677  |  6.825  |  0.685  |  0.670  
  0.677  |  6.832  |  0.685  |  0.670  
  0.631  |  6.838  |  0.623  |  0.639  
  0.693  |  6.845  |  0.685  |  0.700  
  0.677  |  6.852  |  0.685  |  0.670  
  0.708  |  6.859  |  0.716  |  0.700  
  0.693  |  6.866  |  0.693  |  0.693  
  0.693  |  6.873  |  0.693  |  0.693  
  0.631  |  6.879  |  0.631  |  0.631  
  0.677  |  6.886  |  0.670  |  0.685  
  0.677  |  6.892  |  0.670  |  0.685  
  0.724  |  6.900  |  0.731  |  0.716  
  0.693  |  6.907  |  0.693  |  0.693  
  0.647  |  6.913  |  0.647  |  0.647  
  0.662  |  6.920  |  0.662  |  0.662  
  0.708  |  6.927  |  0.708  |  0.708  
  0.677  |  6.933  |  0.685  |  0.670  
  0.677  |  6.940  |  0.677  |  0.677  
  0.662  |  6.947  |  0.662  |  0.662  
  0.677  |  6.954  |  0.670  |  0.685  
  0.677  |  6.960  |  0.677  |  0.677  
  0.677  |  6.967  |  0.670  |  0.685  
  0.754  |  6.975  |  0.754  |  0.754  
  0.662  |  6.981  |  0.662  |  0.662  
  0.631  |  6.987  |  0.631  |  0.631  
  0.677  |  7.001  |  0.685  |  0.670  
  0.708  |  7.008  |  0.708  |  0.708  
  0.677  |  7.015  |  0.670  |  0.685  
  0.677  |  7.022  |  0.670  |  0.685  
  0.724  |  7.029  |  0.724  |  0.724  
  0.724  |  7.029  |  0.724  |  0.724  
  0.323  |  7.042  |  0.323  |  0.323  
  0.477  |  7.047  |  0.485  |  0.470  
  0.585  |  7.053  |  0.593  |  0.577  
  0.554  |  7.059  |  0.546  |  0.562  
  0.477  |  7.063  |  0.470  |  0.485  
  0.462  |  7.068  |  0.470  |  0.454  
  0.477  |  7.073  |  0.477  |  0.477  
  0.539  |  7.078  |  0.539  |  0.539  
  0.493  |  7.083  |  0.493  |  0.493  
  0.477  |  7.088  |  0.485  |  0.470  
  0.477  |  7.093  |  0.477  |  0.477  
  0.493  |  7.097  |  0.493  |  0.493  
  0.523  |  7.103  |  0.523  |  0.523  
  0.477  |  7.107  |  0.477  |  0.477  
  0.477  |  7.112  |  0.485  |  0.470  
  0.462  |  7.117  |  0.454  |  0.470  
  0.508  |  7.122  |  0.500  |  0.516  
  0.508  |  7.127  |  0.516  |  0.500  
  0.508  |  7.132  |  0.516  |  0.500  
  0.508  |  7.137  |  0.508  |  0.508  
  0.508  |  7.142  |  0.508  |  0.508  
  0.477  |  7.147  |  0.477  |  0.477  
  0.508  |  7.152  |  0.516  |  0.500  
  0.493  |  7.162  |  0.500  |  0.485  
  0.508  |  7.167  |  0.508  |  0.508  
  0.508  |  7.172  |  0.508  |  0.508  
  0.493  |  7.177  |  0.485  |  0.500  
  0.493  |  7.182  |  0.493  |  0.493  
  0.493  |  7.187  |  0.500  |  0.485  
  0.539  |  7.192  |  0.539  |  0.539  
  0.462  |  7.197  |  0.462  |  0.462  
  0.539  |  7.202  |  0.539  |  0.539  
  0.493  |  7.207  |  0.500  |  0.485  
  0.508  |  7.212  |  0.500  |  0.516  
  0.493  |  7.217  |  0.493  |  0.493  
  0.523  |  7.222  |  0.523  |  0.523  
  0.493  |  7.227  |  0.493  |  0.493  
  0.508  |  7.232  |  0.508  |  0.508  
  0.508  |  7.237  |  0.508  |  0.508  
  0.508  |  7.242  |  0.516  |  0.500  
  0.508  |  7.247  |  0.508  |  0.508  
  0.493  |  7.252  |  0.493  |  0.493  
  0.554  |  7.258  |  0.562  |  0.546  
  0.508  |  7.263  |  0.508  |  0.508  
  0.493  |  7.268  |  0.493  |  0.493  
  0.477  |  7.272  |  0.477  |  0.477  
  0.539  |  7.278  |  0.539  |  0.539  
  0.493  |  7.283  |  0.500  |  0.485  
  0.523  |  7.288  |  0.523  |  0.523  
  0.477  |  7.293  |  0.470  |  0.485  
  0.539  |  7.298  |  0.531  |  0.546  
  0.508  |  7.303  |  0.508  |  0.508  
  0.523  |  7.308  |  0.531  |  0.516  
  0.493  |  7.313  |  0.500  |  0.485  
  0.539  |  7.319  |  0.539  |  0.539  
  0.493  |  7.324  |  0.493  |  0.493  
  0.493  |  7.328  |  0.493  |  0.493  
  0.570  |  7.334  |  0.570  |  0.570  
  0.493  |  7.339  |  0.485  |  0.500  
  0.523  |  7.344  |  0.523  |  0.523  
  0.493  |  7.349  |  0.500  |  0.485  
  0.523  |  7.360  |  0.523  |  0.523  
  0.523  |  7.360  |  0.523  |  0.523  
  0.508  |  7.370  |  0.500  |  0.516  
  0.523  |  7.375  |  0.523  |  0.523  
  0.539  |  7.381  |  0.539  |  0.539  
  0.477  |  7.385  |  0.485  |  0.470  
  0.554  |  7.391  |  0.554  |  0.554  
  0.493  |  7.396  |  0.485  |  0.500  
  0.554  |  7.401  |  0.562  |  0.546  
  0.493  |  7.406  |  0.500  |  0.485  
  0.554  |  7.412  |  0.554  |  0.554  
  0.508  |  7.417  |  0.508  |  0.508  
  0.554  |  7.422  |  0.554  |  0.554  
  0.508  |  7.427  |  0.508  |  0.508  
  0.554  |  7.433  |  0.554  |  0.554  
  0.493  |  7.438  |  0.493  |  0.493  
  0.539  |  7.443  |  0.539  |  0.539  
  0.493  |  7.448  |  0.493  |  0.493  
  0.570  |  7.454  |  0.570  |  0.570  
  0.508  |  7.459  |  0.508  |  0.508  
  0.523  |  7.464  |  0.531  |  0.516  
  0.570  |  7.470  |  0.570  |  0.570  
  0.523  |  7.475  |  0.523  |  0.523  
  0.477  |  7.480  |  0.477  |  0.477  
  0.570  |  7.486  |  0.570  |  0.570  
  0.493  |  7.490  |  0.493  |  0.493  
  0.523  |  7.496  |  0.531  |  0.516  
  0.539  |  7.501  |  0.539  |  0.539  
  0.554  |  7.507  |  0.554  |  0.554  
  0.570  |  7.512  |  0.577  |  0.562  
  0.493  |  7.517  |  0.493  |  0.493  
  0.508  |  7.522  |  0.508  |  0.508  
  0.523  |  7.527  |  0.516  |  0.531  
  0.523  |  7.538  |  0.531  |  0.516  
  0.539  |  7.543  |  0.539  |  0.539  
  0.570  |  7.549  |  0.570  |  0.570  
  0.508  |  7.554  |  0.508  |  0.508  
  0.554  |  7.560  |  0.554  |  0.554  
  0.523  |  7.565  |  0.523  |  0.523  
  0.554  |  7.570  |  0.554  |  0.554  
  0.523  |  7.576  |  0.523  |  0.523  
  0.539  |  7.581  |  0.546  |  0.531  
  0.493  |  7.586  |  0.500  |  0.485  
  0.585  |  7.592  |  0.585  |  0.585  
  0.523  |  7.597  |  0.516  |  0.531  
  0.508  |  7.602  |  0.508  |  0.508  
  0.539  |  7.607  |  0.539  |  0.539  
  0.600  |  7.613  |  0.608  |  0.593  
  0.508  |  7.618  |  0.508  |  0.508  
  0.539  |  7.624  |  0.546  |  0.531  
  0.523  |  7.629  |  0.523  |  0.523  
  0.554  |  7.635  |  0.546  |  0.562  
  0.585  |  7.640  |  0.585  |  0.585  
  0.539  |  7.646  |  0.546  |  0.531  
  0.477  |  7.651  |  0.485  |  0.470  
  0.570  |  7.656  |  0.570  |  0.570  
  0.585  |  7.662  |  0.585  |  0.585  
  0.462  |  7.667  |  0.462  |  0.462  
  0.523  |  7.672  |  0.523  |  0.523  
  0.600  |  7.678  |  0.608  |  0.593  
  0.570  |  7.684  |  0.570  |  0.570  
  0.508  |  7.694  |  0.508  |  0.508  
  0.523  |  7.699  |  0.523  |  0.523  
  0.570  |  7.705  |  0.577  |  0.562  
  0.554  |  7.711  |  0.554  |  0.554  
  0.554  |  7.716  |  0.554  |  0.554  
  0.508  |  7.721  |  0.508  |  0.508  
  0.554  |  7.727  |  0.546  |  0.562  
  0.554  |  7.732  |  0.554  |  0.554  
  0.570  |  7.738  |  0.577  |  0.562  
  0.554  |  7.743  |  0.562  |  0.546  
  0.523  |  7.749  |  0.531  |  0.516  
  0.554  |  7.754  |  0.554  |  0.554  
  0.539  |  7.759  |  0.531  |  0.546  
  0.570  |  7.765  |  0.570  |  0.570  
  0.539  |  7.771  |  0.539  |  0.539  
  0.570  |  7.776  |  0.570  |  0.570  
  0.539  |  7.782  |  0.539  |  0.539  
  0.554  |  7.787  |  0.562  |  0.546  
  0.539  |  7.792  |  0.539  |  0.539  
  0.570  |  7.798  |  0.562  |  0.577  
  0.539  |  7.804  |  0.546  |  0.531  
  0.554  |  7.809  |  0.554  |  0.554  
  0.554  |  7.815  |  0.562  |  0.546  
  0.585  |  7.820  |  0.585  |  0.585  
  0.493  |  7.825  |  0.493  |  0.493  
  0.570  |  7.831  |  0.570  |  0.570  
  0.570  |  7.837  |  0.570  |  0.570  
  0.585  |  7.842  |  0.593  |  0.577  
  0.523  |  7.848  |  0.516  |  0.531  
  0.554  |  7.853  |  0.562  |  0.546  
  0.539  |  7.859  |  0.539  |  0.539  
  0.554  |  7.864  |  0.554  |  0.554  
  0.570  |  7.870  |  0.577  |  0.562  
  0.570  |  7.875  |  0.577  |  0.562  
  0.554  |  7.881  |  0.546  |  0.562  
  0.585  |  7.887  |  0.585  |  0.585  
  0.523  |  7.897  |  0.523  |  0.523  
  0.570  |  7.903  |  0.570  |  0.570  
  0.585  |  7.909  |  0.593  |  0.577  
  0.570  |  7.915  |  0.570  |  0.570  
  0.554  |  7.920  |  0.554  |  0.554  
  0.554  |  7.926  |  0.554  |  0.554  
  0.554  |  7.931  |  0.554  |  0.554  
  0.570  |  7.937  |  0.570  |  0.570  
  0.554  |  7.942  |  0.562  |  0.546  
  0.600  |  7.948  |  0.600  |  0.600  
  0.539  |  7.954  |  0.539  |  0.539  
  0.570  |  7.959  |  0.577  |  0.562  
  0.523  |  7.965  |  0.531  |  0.516  
  0.600  |  7.971  |  0.593  |  0.608  
  0.539  |  7.976  |  0.539  |  0.539  
  0.570  |  7.982  |  0.570  |  0.570  
  0.616  |  7.988  |  0.616  |  0.616  
  0.539  |  7.993  |  0.539  |  0.539  
  0.539  |  7.999  |  0.546  |  0.531  
  0.554  |  8.004  |  0.562  |  0.546  
  0.570  |  8.010  |  0.570  |  0.570  
  0.600  |  8.016  |  0.600  |  0.600  
  0.539  |  8.021  |  0.531  |  0.546  
  0.585  |  8.027  |  0.585  |  0.585  
  0.554  |  8.032  |  0.562  |  0.546  
  0.585  |  8.038  |  0.593  |  0.577  
  0.539  |  8.044  |  0.531  |  0.546  
  0.570  |  8.049  |  0.570  |  0.570  
  0.585  |  8.055  |  0.593  |  0.577  
  0.570  |  8.061  |  0.577  |  0.562  
  0.570  |  8.066  |  0.570  |  0.570  
  0.554  |  8.072  |  0.554  |  0.554  
  0.570  |  8.078  |  0.562  |  0.577  
  0.585  |  8.083  |  0.593  |  0.577  
  0.554  |  8.089  |  0.554  |  0.554  
  0.570  |  8.095  |  0.570  |  0.570  
  0.570  |  8.106  |  0.570  |  0.570  
  0.570  |  8.112  |  0.570  |  0.570  
  0.600  |  8.118  |  0.608  |  0.593  
  0.539  |  8.123  |  0.539  |  0.539  
  0.585  |  8.129  |  0.577  |  0.593  
  0.554  |  8.135  |  0.554  |  0.554  
  0.631  |  8.141  |  0.631  |  0.631  
  0.523  |  8.146  |  0.523  |  0.523  
  0.616  |  8.152  |  0.616  |  0.616  
  0.570  |  8.158  |  0.577  |  0.562  
  0.570  |  8.164  |  0.570  |  0.570  
  0.554  |  8.169  |  0.554  |  0.554  
  0.585  |  8.175  |  0.593  |  0.577  
  0.554  |  8.180  |  0.562  |  0.546  
  0.616  |  8.187  |  0.616  |  0.616  
  0.600  |  8.193  |  0.600  |  0.600  
  0.554  |  8.198  |  0.546  |  0.562  
  0.539  |  8.203  |  0.531  |  0.546  
  0.570  |  8.209  |  0.577  |  0.562  
  0.554  |  8.215  |  0.554  |  0.554  
  0.647  |  8.221  |  0.647  |  0.647  
  0.554  |  8.227  |  0.562  |  0.546  
  0.600  |  8.233  |  0.608  |  0.593  
  0.585  |  8.238  |  0.577  |  0.593  
  0.554  |  8.244  |  0.546  |  0.562  
  0.570  |  8.250  |  0.577  |  0.562  
  0.570  |  8.255  |  0.577  |  0.562  
  0.600  |  8.261  |  0.608  |  0.593  
  0.570  |  8.267  |  0.570  |  0.570  
  0.585  |  8.273  |  0.585  |  0.585  
  0.585  |  8.279  |  0.585  |  0.585  
  0.570  |  8.284  |  0.570  |  0.570  
  0.585  |  8.290  |  0.577  |  0.593  
  0.570  |  8.296  |  0.570  |  0.570  
  0.585  |  8.302  |  0.593  |  0.577  
  0.616  |  8.308  |  0.616  |  0.616  
  0.554  |  8.313  |  0.554  |  0.554  
  0.570  |  8.319  |  0.570  |  0.570  
  0.570  |  8.325  |  0.562  |  0.577  
  0.585  |  8.330  |  0.593  |  0.577  
  0.585  |  8.336  |  0.593  |  0.577  
  0.631  |  8.342  |  0.639  |  0.623  
  0.539  |  8.348  |  0.531  |  0.546  
  0.600  |  8.354  |  0.593  |  0.608  
  0.570  |  8.365  |  0.577  |  0.562  
  0.585  |  8.371  |  0.593  |  0.577  
  0.570  |  8.377  |  0.570  |  0.570  
  0.600  |  8.383  |  0.600  |  0.600  
  0.600  |  8.389  |  0.600  |  0.600  
  0.585  |  8.395  |  0.585  |  0.585  
  0.585  |  8.401  |  0.593  |  0.577  
  0.585  |  8.406  |  0.585  |  0.585  
  0.570  |  8.412  |  0.562  |  0.577  
  0.600  |  8.418  |  0.600  |  0.600  
  0.600  |  8.424  |  0.608  |  0.593  
  0.570  |  8.430  |  0.577  |  0.562  
  0.570  |  8.435  |  0.570  |  0.570  
  0.600  |  8.441  |  0.600  |  0.600  
  0.585  |  8.447  |  0.593  |  0.577  
  0.600  |  8.453  |  0.600  |  0.600  
  0.585  |  8.459  |  0.585  |  0.585  
  0.616  |  8.465  |  0.616  |  0.616  
  0.554  |  8.471  |  0.554  |  0.554  
  0.600  |  8.477  |  0.593  |  0.608  
  0.616  |  8.483  |  0.616  |  0.616  
  0.554  |  8.488  |  0.562  |  0.546  
  0.554  |  8.494  |  0.554  |  0.554  
  0.662  |  8.500  |  0.654  |  0.670  
  0.585  |  8.506  |  0.585  |  0.585  
  0.600  |  8.512  |  0.608  |  0.593  
  0.585  |  8.518  |  0.593  |  0.577  
  0.570  |  8.524  |  0.570  |  0.570  
  0.585  |  8.529  |  0.577  |  0.593  
  0.616  |  8.536  |  0.616  |  0.616  
  0.585  |  8.541  |  0.593  |  0.577  
  0.600  |  8.547  |  0.570  |  0.570  
  0.616  |  8.559  |  0.616  |  0.616  
  0.585  |  8.565  |  0.593  |  0.577  
  0.600  |  8.571  |  0.600  |  0.600  
  0.616  |  8.577  |  0.616  |  0.616  
  0.585  |  8.583  |  0.585  |  0.585  
  0.554  |  8.588  |  0.554  |  0.554  
  0.647  |  8.595  |  0.647  |  0.647  
  0.585  |  8.601  |  0.593  |  0.577  
  0.600  |  8.607  |  0.600  |  0.600  
  0.616  |  8.613  |  0.616  |  0.616  
  0.570  |  8.618  |  0.570  |  0.570  
  0.570  |  8.624  |  0.577  |  0.562  
  0.647  |  8.631  |  0.647  |  0.647  
  0.585  |  8.636  |  0.577  |  0.593  
  0.585  |  8.642  |  0.585  |  0.585  
  0.585  |  8.648  |  0.577  |  0.593  
  0.600  |  8.654  |  0.608  |  0.593  
  0.570  |  8.660  |  0.570  |  0.569  
  0.631  |  8.666  |  0.639  |  0.623  
  0.585  |  8.672  |  0.593  |  0.577  
  0.662  |  8.678  |  0.662  |  0.662  
  0.570  |  8.684  |  0.562  |  0.577  
  0.554  |  8.690  |  0.546  |  0.562  
  0.616  |  8.702  |  0.616  |  0.616  
  0.616  |  8.708  |  0.623  |  0.608  
  0.616  |  8.708  |  0.623  |  0.608  
  0.539  |  8.719  |  0.531  |  0.546  
  0.616  |  8.726  |  0.608  |  0.623  
  0.585  |  8.731  |  0.585  |  0.585  
  0.647  |  8.738  |  0.647  |  0.647  
  0.570  |  8.743  |  0.570  |  0.570  
  0.631  |  8.750  |  0.639  |  0.623  
  0.554  |  8.755  |  0.554  |  0.554  
  0.631  |  8.762  |  0.631  |  0.631  
  0.631  |  8.768  |  0.639  |  0.623  
  0.585  |  8.774  |  0.585  |  0.585  
  0.616  |  8.780  |  0.608  |  0.623  
  0.585  |  8.786  |  0.585  |  0.585  
  0.616  |  8.792  |  0.623  |  0.608  
  0.570  |  8.797  |  0.562  |  0.577  
  0.631  |  8.804  |  0.623  |  0.639  
  0.600  |  8.810  |  0.600  |  0.600  
  0.631  |  8.816  |  0.639  |  0.623  
  0.585  |  8.822  |  0.585  |  0.585  
  0.600  |  8.828  |  0.600  |  0.600  
  0.600  |  8.834  |  0.608  |  0.593  
  0.616  |  8.840  |  0.616  |  0.616  
  0.616  |  8.846  |  0.616  |  0.616  
  0.585  |  8.852  |  0.585  |  0.585  
  0.585  |  8.858  |  0.593  |  0.577  
  0.600  |  8.864  |  0.608  |  0.593  
  0.647  |  8.870  |  0.639  |  0.654  
  0.616  |  8.876  |  0.616  |  0.616  
  0.600  |  8.882  |  0.600  |  0.600  
  0.570  |  8.888  |  0.577  |  0.562  
  0.616  |  8.894  |  0.616  |  0.616  
  0.616  |  8.900  |  0.608  |  0.623  
  0.616  |  8.906  |  0.616  |  0.616  
  0.554  |  8.918  |  0.562  |  0.546  
  0.600  |  8.924  |  0.608  |  0.593  
  0.616  |  8.930  |  0.616  |  0.616  
  0.616  |  8.930  |  0.616  |  0.616  
  0.570  |  8.942  |  0.562  |  0.577  
  0.616  |  8.949  |  0.623  |  0.608  
  0.600  |  8.955  |  0.608  |  0.593  
  0.662  |  8.961  |  0.662  |  0.662  
  0.616  |  8.967  |  0.608  |  0.623  
  0.554  |  8.973  |  0.546  |  0.562  
  0.631  |  8.979  |  0.639  |  0.623  
  0.616  |  8.985  |  0.623  |  0.608  
  0.616  |  8.991  |  0.616  |  0.616  
  0.600  |  8.997  |  0.600  |  0.600  
  0.616  |  9.003  |  0.623  |  0.608  
  0.616  |  9.010  |  0.616  |  0.616  
  0.631  |  9.016  |  0.631  |  0.631  
  0.616  |  9.022  |  0.616  |  0.616  
  0.570  |  9.028  |  0.570  |  0.570  
  0.600  |  9.034  |  0.608  |  0.593  
  0.677  |  9.040  |  0.677  |  0.677  
  0.616  |  9.046  |  0.608  |  0.623  
  0.585  |  9.052  |  0.585  |  0.585  
  0.600  |  9.058  |  0.600  |  0.600  
  0.600  |  9.064  |  0.593  |  0.608  
  0.631  |  9.070  |  0.631  |  0.631  
  0.647  |  9.077  |  0.654  |  0.639  
  0.600  |  9.083  |  0.608  |  0.593  
  0.585  |  9.089  |  0.593  |  0.577  
  0.616  |  9.095  |  0.616  |  0.616  
  0.647  |  9.101  |  0.647  |  0.647  
  0.616  |  9.107  |  0.608  |  0.623  
  0.600  |  9.113  |  0.600  |  0.600  
  0.631  |  9.120  |  0.631  |  0.631  
  0.600  |  9.126  |  0.600  |  0.600  
  0.616  |  9.132  |  0.616  |  0.616  
  0.616  |  9.138  |  0.623  |  0.608  
  0.631  |  9.144  |  0.631  |  0.631  
  0.585  |  9.150  |  0.585  |  0.585  
  0.631  |  9.156  |  0.631  |  0.631  
  0.647  |  9.163  |  0.647  |  0.647  
  0.647  |  9.169  |  0.647  |  0.647  
  0.585  |  9.181  |  0.593  |  0.577  
  0.585  |  9.181  |  0.593  |  0.577  
  0.570  |  9.193  |  0.562  |  0.577  
  0.631  |  9.199  |  0.623  |  0.639  
  0.662  |  9.206  |  0.662  |  0.662  
  0.647  |  9.212  |  0.654  |  0.639  
  0.631  |  9.218  |  0.639  |  0.623  
  0.570  |  9.224  |  0.570  |  0.570  
  0.600  |  9.230  |  0.600  |  0.600  
  0.631  |  9.236  |  0.623  |  0.639  
  0.662  |  9.243  |  0.662  |  0.662  
  0.631  |  9.249  |  0.631  |  0.631  
  0.585  |  9.255  |  0.593  |  0.577  
  0.600  |  9.261  |  0.600  |  0.600  
  0.647  |  9.267  |  0.654  |  0.639  
  0.616  |  9.273  |  0.608  |  0.623  
  0.631  |  9.280  |  0.631  |  0.631  
  0.600  |  9.286  |  0.600  |  0.600  
  0.647  |  9.292  |  0.647  |  0.647  
  0.616  |  9.298  |  0.616  |  0.616  
  0.631  |  9.304  |  0.639  |  0.623  
  0.600  |  9.310  |  0.593  |  0.608  
  0.647  |  9.317  |  0.647  |  0.647  
  0.600  |  9.323  |  0.608  |  0.593  
  0.631  |  9.329  |  0.639  |  0.623  
  0.616  |  9.335  |  0.616  |  0.616  
  0.647  |  9.342  |  0.647  |  0.647  
  0.616  |  9.348  |  0.616  |  0.616  
  0.647  |  9.354  |  0.647  |  0.647  
  0.600  |  9.360  |  0.608  |  0.593  
  0.631  |  9.366  |  0.631  |  0.631  
  0.616  |  9.373  |  0.616  |  0.616  
  0.616  |  9.379  |  0.616  |  0.616  
  0.585  |  9.384  |  0.593  |  0.577  
  0.647  |  9.391  |  0.647  |  0.647  
  0.693  |  9.398  |  0.685  |  0.700  
  0.600  |  9.404  |  0.600  |  0.600  
  0.600  |  9.410  |  0.600  |  0.600  
  0.570  |  9.422  |  0.570  |  0.570  
  0.616  |  9.428  |  0.623  |  0.608  
  0.647  |  9.435  |  0.654  |  0.639  
  0.677  |  9.441  |  0.677  |  0.677  
  0.585  |  9.447  |  0.577  |  0.593  
  0.616  |  9.453  |  0.608  |  0.623  
  0.677  |  9.460  |  0.685  |  0.670  
  0.600  |  9.466  |  0.600  |  0.600  
  0.616  |  9.472  |  0.616  |  0.616  
  0.662  |  9.479  |  0.662  |  0.662  
  0.600  |  9.485  |  0.608  |  0.593  
  0.616  |  9.491  |  0.616  |  0.616  
  0.662  |  9.497  |  0.662  |  0.662  
  0.631  |  9.504  |  0.631  |  0.631  
  0.616  |  9.510  |  0.616  |  0.616  
  0.647  |  9.516  |  0.639  |  0.654  
  0.631  |  9.522  |  0.631  |  0.631  
  0.585  |  9.528  |  0.593  |  0.577  
  0.662  |  9.535  |  0.662  |  0.662  
  0.616  |  9.541  |  0.616  |  0.616  
  0.631  |  9.547  |  0.631  |  0.631  
  0.647  |  9.554  |  0.647  |  0.647  
  0.647  |  9.560  |  0.654  |  0.639  
  0.585  |  9.566  |  0.593  |  0.577  
  0.647  |  9.572  |  0.639  |  0.654  
  0.616  |  9.578  |  0.608  |  0.623  
  0.662  |  9.585  |  0.662  |  0.662  
  0.616  |  9.591  |  0.623  |  0.608  
  0.647  |  9.598  |  0.654  |  0.639  
  0.662  |  9.604  |  0.662  |  0.662  
  0.570  |  9.610  |  0.562  |  0.577  
  0.631  |  9.616  |  0.631  |  0.631  
  0.616  |  9.622  |  0.616  |  0.616  
  0.647  |  9.629  |  0.647  |  0.647  
  0.693  |  9.635  |  0.700  |  0.685  
  0.600  |  9.641  |  0.600  |  0.600  
  0.600  |  9.654  |  0.600  |  0.600  
  0.647  |  9.660  |  0.654  |  0.639  
  0.677  |  9.667  |  0.685  |  0.670  
  0.677  |  9.673  |  0.677  |  0.677  
  0.554  |  9.679  |  0.546  |  0.562  
  0.662  |  9.685  |  0.654  |  0.670  
  0.585  |  9.691  |  0.593  |  0.577  
  0.693  |  9.698  |  0.700  |  0.685  
  0.600  |  9.704  |  0.600  |  0.600  
  0.662  |  9.711  |  0.654  |  0.670  
  0.677  |  9.717  |  0.677  |  0.677  
  0.600  |  9.723  |  0.608  |  0.593  
  0.600  |  9.729  |  0.600  |  0.600  
  0.662  |  9.736  |  0.662  |  0.662  
  0.631  |  9.742  |  0.631  |  0.631  
  0.647  |  9.749  |  0.647  |  0.647  
  0.616  |  9.755  |  0.623  |  0.608  
  0.631  |  9.761  |  0.631  |  0.631  
  0.647  |  9.768  |  0.639  |  0.654  
  0.677  |  9.774  |  0.685  |  0.670  
  0.585  |  9.780  |  0.585  |  0.585  
  0.662  |  9.787  |  0.670  |  0.654  
  0.647  |  9.793  |  0.647  |  0.647  
  0.616  |  9.799  |  0.608  |  0.623  
  0.647  |  9.806  |  0.647  |  0.647  
  0.631  |  9.812  |  0.631  |  0.631  
  0.616  |  9.818  |  0.608  |  0.623  
  0.662  |  9.825  |  0.670  |  0.654  
  0.631  |  9.831  |  0.631  |  0.631  
  0.662  |  9.837  |  0.662  |  0.662  
  0.616  |  9.844  |  0.623  |  0.608  
  0.631  |  9.850  |  0.631  |  0.631  
  0.631  |  9.856  |  0.639  |  0.623  
  0.570  |  9.869  |  0.562  |  0.577  
  0.570  |  9.869  |  0.562  |  0.577  
  0.616  |  9.881  |  0.623  |  0.608  
  0.647  |  9.888  |  0.639  |  0.654  
  0.647  |  9.894  |  0.647  |  0.647  
  0.677  |  9.901  |  0.677  |  0.677  
  0.616  |  9.907  |  0.623  |  0.608  
  0.647  |  9.914  |  0.647  |  0.647  
  0.616  |  9.920  |  0.608  |  0.623  
  0.662  |  9.926  |  0.662  |  0.662  
  0.631  |  9.933  |  0.631  |  0.631  
  0.647  |  9.939  |  0.639  |  0.654  
  0.616  |  9.945  |  0.623  |  0.608  
  0.647  |  9.952  |  0.654  |  0.639  
  0.647  |  9.958  |  0.647  |  0.647  
  0.631  |  9.964  |  0.639  |  0.623  
  0.662  |  9.971  |  0.662  |  0.662  
  0.631  |  9.977  |  0.631  |  0.631  
  0.647  |  9.984  |  0.639  |  0.654  
  0.631  |  9.990  |  0.639  |  0.623  
  0.662  |  9.996  |  0.662  |  0.662  
  0.631  | 10.003  |  0.631  |  0.631  
  0.647  | 10.009  |  0.639  |  0.654  
  0.647  | 10.015  |  0.654  |  0.639  
  0.616  | 10.022  |  0.616  |  0.616  
  0.677  | 10.028  |  0.677  |  0.677  
  0.647  | 10.035  |  0.647  |  0.647  
  0.585  | 10.041  |  0.593  |  0.577  
  0.708  | 10.048  |  0.708  |  0.708  
